roster,name,year,csrankings_name,csrankings_name_alignment_date,status,reason,candidate_names,selected_affiliation,selected_homepage,acm_citation,scholar_name,scholar_affiliation,scholar_interests,dblp_name,dblp_information,evidence_urls
acm_fellows.csv,Chris S Wallace,1995,,,rejected_identity_conflict,The shared Scholar ID points from CSRankings Christopher Stewart at Ohio State to the stored C S Wallace profile. The names and institutions conflict: Wallace is the Monash researcher (1933-2004). Reject the ID-only candidate.,Christopher Stewart | Charles R. Wallace | Charles Wallace 0001,,,"For research in a number of areas in Computer Science including fast multiplication algorithm, minimum message length principle and its applications, random number generation, computer architecture, numerical solution of ODE's, and contribution to Australian Computer Science.",C S Wallace,"Christopher (Chris) Stewart Wallace (1933-2004), Foundation Professor of Computer Science, Monash","[""computer hardware"", ""inference"", ""minimum message length"", ""MML"", ""MDL""]",Chris S. Wallace,,https://scholar.google.com/citations?user=d7k7_7wAAAAJ | https://users.monash.edu.au/~dld/CSWallacePublications/
acm_fellows.csv,"Constable, Robert",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"For fundamental contributions to the field of logic and its computational aspects, especially his work on providing mechanical assistance in problem solving through the software system Nuprl.",,,,,,https://awards.acm.org/award-recipients/constable_1117506
acm_fellows.csv,"Denning, Dorothy E",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For technical leadership and professional contributions that advanced the field of computer and communications security and promoted the open exchange of ideas and information.,,,,Dorothy E. Denning,"affiliation: Naval Postgraduate School, Department of Defense Analysis, Monterey, CA, USA",https://awards.acm.org/award-recipients/denning_1239516
acm_fellows.csv,"DeWitt, David",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"For fundamental contributions to the areas of parallel database systems, database system benchmarking, and object-oriented database systems, and for outstanding service as an educator and a technical leader.",David DeWitt,"John P. Morgridge Professor, Emeritus, University of Wisconsin. Technical Fellow, Microsoft","[""database systems""]",David J. DeWitt,"affiliation: University of Wisconsin-Madison, Madison, USA award (2009): IEEE Emanuel R. Piore Award award (2008): ACM Software System Award award (1995): SIGMOD Edgar F. Codd Innovations Award",https://awards.acm.org/award-recipients/dewitt_1251768
acm_fellows.csv,"Druffel, Larry",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For leadership in advancing the state of software engineering practice and technical contributions to design automation and software development environments.,,,,Larry E. Druffel,,https://awards.acm.org/award-recipients/druffel_2047611
acm_fellows.csv,"Engeler, Erwin",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"Erwin Engeler is honored for his pioneering work on the interrelations between logic, computer science and scientific computation.",,,,Erwin Engeler,,https://awards.acm.org/award-recipients/engeler_1192251
acm_fellows.csv,"Feldman, Stuart",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For outstanding contributions to the research and practice of software development environments and for leadership and innovation in ACM's Special Interest Group on Programming Languages.,,,,Stuart I. Feldman,"affiliation: Schmidt Futures, NY, USA award (2003): ACM Software System Award President of the ACM, 2006 to 2008",https://awards.acm.org/award-recipients/feldman_1240498
acm_fellows.csv,"Garey, Michael R",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For fundamental contributions to the theory of complexity and algorithms and for outstanding service to ACM.,Michael R Garey,Retired,"[""Algorithms"", ""complexity"", ""scheduling theory"", ""graph theory""]",M. R. Garey,affiliation: Bell Labs award (1979): Frederick W. Lanchester Prize,https://awards.acm.org/award-recipients/garey_1074483
acm_fellows.csv,"Ginsberg, Myron",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,Pioneering and sustained contributions to supercomputing research and its application to the automotive industry in addition to distinguished teaching and service in high-performance computing.,,,,Myron Ginsberg,,https://awards.acm.org/award-recipients/ginsberg_1241975
acm_fellows.csv,"Goodenough, John B",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For technical contributions improving the state of the art and state of the practice of software engineering.,,,,,,https://awards.acm.org/award-recipients/goodenough_1028323
acm_fellows.csv,"Greenberg, Donald",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,Professor Greenberg is both an expert in structural engineering and computer science. He is one of the outstanding researchers and contributors in computer graphics.,,,,Donald P. Greenberg,"affiliation: Cornell University, Ithaca, NY, USA",https://awards.acm.org/award-recipients/greenberg_1489566
acm_fellows.csv,"Grosch, Herbert R J",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"A computer pioneer who managed important space and technology projects, Grosch is respected for discovering and describing the relationship between speed and cost of computers.",,,,Herbert R. J. Grosch,,https://awards.acm.org/award-recipients/grosch_1000512
acm_fellows.csv,Harold J Highland,1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"For contributions to modeling and simulation theory, particularly the development and use of random number algorithms. For promotion of information security issues internationally. For service and leadership to ACM's SIG publications.",,,,Harold Joseph Highland,,
acm_fellows.csv,"Herzog, Bertram",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"Dr. Herzog has been a pioneer in recognizing new ideas and applications with computing, via distributed computing, networking and computer graphics. He has had a distinguished career in research and education in academia, business, and industry.",,,,Bertram Herzog,,https://awards.acm.org/award-recipients/herzog_1035435
acm_fellows.csv,"Hoffman, Lance J",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"Research and social impact of computing and facilitation of dialogue among concerned stakeholders, exemplified by institutionalizing within ACM the Conference on Computers, Freedom, and Privacy.",Lance Hoffman,"Distinguished Research Professor of Computer Science, The George WashingtonUniversity","[""cybersecurity"", ""social impact of computing""]",Lance J. Hoffman,,https://awards.acm.org/award-recipients/hoffman_1028737
acm_fellows.csv,"Ibarra, Oscar",1995,Oscar H. Ibarra,2026-09-18,reviewed_name_and_institution,Exact reviewed DBLP author name (including disambiguation number) plus matching current or historical institutional context in the retained Scholar/DBLP evidence.,Oscar H. Ibarra,Univ. of California - Santa Barbara,https://sites.cs.ucsb.edu/~ibarra,"For contributions to the design and analysis of algorithms, the theory of computation, computational complexity, and parallel computing.",,,,Oscar H. Ibarra,"affiliation: University of California, Santa Barbara, USA award (2001): Harry H. Goode Memorial Award",https://awards.acm.org/award-recipients/ibarra_1194323 | https://dblp.org/pid/i/OscarHIbarra
acm_fellows.csv,"Johnson, David S",1995,,,unresolved_candidates,No candidate with sufficient corroborating identity evidence in this pass.,David B. Johnson 0001 | David O. Johnson | David Orville Johnson,,,"For fundamental contributions to the theories of approximation algorithms and computational complexity, and for outstanding service to ACM.",,,,,,https://awards.acm.org/award-recipients/johnson_1325893
acm_fellows.csv,"Jones, Cliff B",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"A longstanding originator and promoter of formal and rigorous methods for software design and construction, especially the Vienna Development Method (VDM).",Cliff B Jones,"Professor of Computing Science, Newcastle University, UK","[""Concurrency"", ""Semantics"", ""Formal Methods"", ""History""]",Cliff B. Jones,"affiliation: Newcastle University, Newcastle upon Tyne, UK",https://awards.acm.org/award-recipients/jones_1076850
acm_fellows.csv,"Kennedy, Kenneth W",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,"For outstanding contributions to the research and practice of achieving high performance on parallel computers, through innovations in programming language design and program optimization.",,,,,,https://awards.acm.org/award-recipients/kennedy_1099712
acm_fellows.csv,"Kim, Won",1995,,,unresolved_candidates,No candidate with sufficient corroborating identity evidence in this pass.,Won Hwa Kim,,,"For fundamental insights into query optimization in relational databases, support for engineering applications, and functionality and architecture of object-oriented databases, and for extensive editorial service.",,,,,,https://awards.acm.org/award-recipients/kim_3331865
acm_fellows.csv,"Kosaraju, Sambasiva",1995,S. Rao Kosaraju,2026-09-18,reviewed_name_and_institution,Exact reviewed DBLP author name (including disambiguation number) plus matching current or historical institutional context in the retained Scholar/DBLP evidence.,S. Rao Kosaraju,Johns Hopkins University,http://www.cs.jhu.edu/~kosaraju,For contributions to the Theory of Parallel Computing.,,,,S. Rao Kosaraju,"affiliation: Johns Hopkins University, USA",https://awards.acm.org/award-recipients/kosaraju_1130855 | https://dblp.org/pid/k/SRaoKosaraju
acm_fellows.csv,"Ladner, Richard E.",1995,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For seminal and significant contributions in theoretical computer science research.,Richard E Ladner,University of Washington,"[""Human Computer Interaction"", ""Accessibility"", ""Theoretical Computer Science"", ""Algorithms""]",Richard E. Ladner,"affiliation: University of Washington, Seattle, Washington, USA",https://awards.acm.org/award-recipients/ladner_1193366
